Measurement,Unit,Latitude,Longitude,Date,Oceans,Regions,SubRegions,Sampling Method,Density Class
0.742726,pieces/m3,41.3031,9.2425,2014-10-06,Atlantic Ocean,Mediterranean Sea,Tyrrhenian Sea,Manta net,Medium
0.0,pieces/m3,16.7131,-87.8549,2015-03-16,Atlantic Ocean,Caribbean Sea,,Grab sample,Very Low
0.00432,pieces/m3,22.93,-84.85,2001-03-14,Atlantic Ocean,Gulf of Mexico,,Neuston net,Low
0.037436,pieces/m3,35.41,-67.67,2000-10-21,Atlantic Ocean,,,Neuston net,Medium
0.025916,pieces/m3,42.91,-70.47,2004-09-06,Atlantic Ocean,,,Neuston net,Medium
0.378224,pieces/m3,25.94,-146.58,2012-10-22,Pacific Ocean,,,Neuston net,Medium
0.0,pieces/m3,24.83,-74.42,1990-04-24,Atlantic Ocean,,,Neuston net,Very Low
0.038876,pieces/m3,32.6,-77.15,1996-05-13,Atlantic Ocean,,,Neuston net,Medium
0.52,pieces/m3,2.0,-92.0,2017-10-20,Pacific Ocean,,,Plankton net,Medium
0.0,pieces/m3,22.894645,-109.89479,2018-07-17,Pacific Ocean,Gulf of California,,PVC cylinder,Very Low
0.00432,pieces/m3,23.98,-81.55,1996-03-28,Atlantic Ocean,,,Neuston net,Low
0.00288,pieces/m3,43.02,-60.77,2000-07-24,Atlantic Ocean,,,Neuston net,Low
0.00216,pieces/m3,26.05,-141.2,2005-02-20,Pacific Ocean,,,Neuston net,Low
0.034864,pieces/m3,33.42,-58.63,2005-10-22,Atlantic Ocean,,,Neuston net,Medium
0.0,pieces/m3,18.48,-59.33,1994-11-02,Atlantic Ocean,,,Neuston net,Very Low
0.016,pieces/m3,17.3148,-45.4998,2014-12-06,Atlantic Ocean,,,Grab sample,Medium
2820.874471,pieces/m3,20.480567,-97.006983,2018-04-14,Atlantic Ocean,Gulf of Mexico,,PVC cylinder,Medium
0.092872,pieces/m3,30.33,-67.79,1992-05-06,Atlantic Ocean,,,Neuston net,Medium
0.003008,pieces/m3,-17.11,-140.77,2012-12-20,Pacific Ocean,,,Neuston net,Low
0.00864,pieces/m3,13.65,-62.47,1992-12-05,Atlantic Ocean,Caribbean Sea,,Neuston net,Medium
0.0,pieces/m3,27.6934,-82.5559,2017-05-16,Atlantic Ocean,Gulf of Mexico,Tampa Bay,Van Dorn sampler,Very Low
0.0,pieces/m3,31.72,-144.77,2004-12-25,Pacific Ocean,,,Neuston net,Very Low
0.003,pieces/m3,25.1291,-80.3896,2015-03-29,Atlantic Ocean,Coastal Waters of Florida,Florida Keys National Marine Sanctuary,Grab sample,Low
3.992,pieces/m3,36.6123,-141.197,2009-08-16,Pacific Ocean,,,Manta net,High
0.0,pieces/m3,27.9185,-82.5379,2017-06-05,Atlantic Ocean,Gulf of Mexico,Tampa Bay,Van Dorn sampler,Very Low
0.103,pieces/m3,25.5636,-136.3904,2014-05-04,Pacific Ocean,,,Grab sample,Medium
0.007,pieces/m3,3.88,-102.27,2006-10-24,Pacific Ocean,,,Manta net,Medium
0.0,pieces/m3,16.83,-81.52,1994-04-15,Atlantic Ocean,Caribbean Sea,,Neuston net,Very Low
0.00864,pieces/m3,17.3,-64.4,1992-11-20,Atlantic Ocean,Caribbean Sea,,Neuston net,Medium
0.0108,pieces/m3,25.78,-76.62,1992-04-23,Atlantic Ocean,,,Neuston net,Medium
0.00388,pieces/m3,22.68,-58.76,2008-11-05,Atlantic Ocean,,,Neuston net,Low
0.0,pieces/m3,31.01,-78.76,2001-05-01,Atlantic Ocean,,,Neuston net,Very Low
0.0,pieces/m3,25.27,-68.75,1998-02-24,Atlantic Ocean,,,Neuston net,Very Low
0.0,pieces/m3,21.42,-142.07,2004-04-04,Pacific Ocean,,,Neuston net,Very Low
0.0,pieces/m3,23.35,-144.31,2007-08-09,Pacific Ocean,,,Neuston net,Very Low
1.36212,pieces/m3,30.03,-145.4,2019-07-08,Pacific Ocean,,,Manta net,High
1000.0,pieces/m3,27.8524,-82.4093,2017-05-08,Atlantic Ocean,Gulf of Mexico,Tampa Bay,Van Dorn sampler,Very High
0.602352,pieces/m3,23.35,-60.12,1996-11-01,Atlantic Ocean,,,Neuston net,Medium
0.007729,pieces/m3,56.049333,-2.983167,2021-12-01,Atlantic Ocean,North Sea,,Neuston net,Medium
0.0108,pieces/m3,18.97,-143.47,2004-10-31,Pacific Ocean,,,Neuston net,Medium
0.0,pieces/m3,14.53,-63.27,1991-12-01,Atlantic Ocean,Caribbean Sea,,Neuston net,Very Low
0.0,pieces/m3,19.87,-59.71,1999-11-03,Atlantic Ocean,,,Neuston net,Very Low
0.02,pieces/m3,16.731,-34.8859,2014-11-22,Atlantic Ocean,,,Grab sample,Medium
0.25054,pieces/m3,25.68,-57.85,1997-11-02,Atlantic Ocean,,,Neuston net,Medium
0.0,pieces/m3,29.16,-78.63,2003-05-14,Atlantic Ocean,,,Neuston net,Very Low
0.0072,pieces/m3,20.67,-70.06,2007-03-04,Atlantic Ocean,,,Neuston net,Medium
0.0,pieces/m3,43.2,-69.34,2006-09-05,Atlantic Ocean,,,Neuston net,Very Low
0.158,pieces/m3,42.377821,3.158952,2021-03-05,Atlantic Ocean,Mediterranean Sea,Western Basin,Manta net,Medium
0.001964,pieces/m3,41.6,-56.83,1992-07-22,Atlantic Ocean,,,Neuston net,Low
0.019,pieces/m3,14.4436,-58.4658,2014-12-04,Atlantic Ocean,,,Grab sample,Medium
0.0,pieces/m3,21.526733,-87.37755,2018-05-19,Atlantic Ocean,Gulf of Mexico,,PVC cylinder,Very Low
0.025916,pieces/m3,30.73,-61.47,1996-10-27,Atlantic Ocean,,,Neuston net,Medium
0.00216,pieces/m3,20.29,-57.26,2002-11-03,Atlantic Ocean,,,Neuston net,Low
0.003,pieces/m3,39.8933,-76.5354,2016-10-13,Atlantic Ocean,,,Grab sample,Low
3.315935,pieces/m3,30.997658,-137.898,2015-08-07,Pacific Ocean,,,Manta net,High
0.003092,pieces/m3,16.97,-58.55,2007-10-30,Atlantic Ocean,,,Neuston net,Low
0.005,pieces/m3,15.6716,-48.4532,2014-12-07,Atlantic Ocean,,,Grab sample,Medium
0.014859,pieces/m3,16.588833,-24.488667,2019-04-24,Atlantic Ocean,,,Manta net,Medium
0.00958,pieces/m3,24.53,-83.46,2003-02-01,Atlantic Ocean,Gulf of Mexico,,Neuston net,Medium
0.0216,pieces/m3,24.25,-74.48,1997-05-22,Atlantic Ocean,,,Neuston net,Medium
0.394657,pieces/m3,39.753333,-13.928333,2014-08-05,Atlantic Ocean,,,Manta net,Medium
6.000392,pieces/m3,32.005742,-138.792,2015-08-13,Pacific Ocean,,,Manta net,High
0.398492,pieces/m3,19.96,-146.64,2012-07-03,Pacific Ocean,,,Neuston net,Medium
2000.0,pieces/m3,28.0106,-82.6078,2016-08-02,Atlantic Ocean,Gulf of Mexico,Tampa Bay,Van Dorn sampler,Very High
0.12316,pieces/m3,35.17,-64.68,1995-05-27,Atlantic Ocean,,,Neuston net,Medium
0.0,pieces/m3,24.73,-139.58,2005-07-13,Pacific Ocean,,,Neuston net,Very Low
0.00216,pieces/m3,16.53,-79.06,1987-12-22,Atlantic Ocean,Caribbean Sea,,Neuston net,Low
0.0,pieces/m3,18.53,-80.8,2004-04-15,Atlantic Ocean,Caribbean Sea,,Neuston net,Very Low
0.0,pieces/m3,16.2,-65.93,2007-11-30,Atlantic Ocean,Caribbean Sea,,Neuston net,Very Low
0.049368,pieces/m3,23.59,-65.74,2001-05-17,Atlantic Ocean,,,Neuston net,Medium
0.002,pieces/m3,57.0428,-135.325,2015-01-09,Pacific Ocean,Coastal Waters of Southeast Alaska and British Columbia,,Grab sample,Low
0.0,pieces/m3,27.6081,-82.5712,2016-09-20,Atlantic Ocean,Gulf of Mexico,Tampa Bay,Van Dorn sampler,Very Low
0.00216,pieces/m3,25.6,-77.13,1993-05-07,Atlantic Ocean,,,Neuston net,Low
0.032396,pieces/m3,40.48,-69.35,1997-07-05,Atlantic Ocean,,,Neuston net,Medium
0.0,pieces/m3,39.67,-70.42,1993-10-17,Atlantic Ocean,,,Neuston net,Very Low
0.007725,pieces/m3,41.555833,-8.880167,2015-09-05,Atlantic Ocean,,,Manta net,Medium
0.0,pieces/m3,2.83,-128.61,2002-12-22,Pacific Ocean,,,Neuston net,Very Low
4231.311707,pieces/m3,19.117731,-104.38699,2018-06-07,Pacific Ocean,,,PVC cylinder,Medium
0.053996,pieces/m3,18.78,-77.71,2000-12-20,Atlantic Ocean,Caribbean Sea,,Neuston net,Medium
0.0,pieces/m3,21.0,-72.92,1993-02-19,Atlantic Ocean,,,Neuston net,Very Low
0.0216,pieces/m3,25.55,-74.22,1992-05-01,Atlantic Ocean,,,Neuston net,Medium
0.970529,pieces/m3,38.1171,15.5872,2014-07-12,Atlantic Ocean,Mediterranean Sea,Ionian Sea,Manta net,Medium
0.017,pieces/m3,27.0671,-144.2697,2014-09-17,Pacific Ocean,,,Grab sample,Medium
0.0054,pieces/m3,41.39,-70.92,2003-06-27,Atlantic Ocean,,,Neuston net,Medium
0.011824,pieces/m3,57.054333,-6.4475,2016-01-10,Atlantic Ocean,Inner Seas off the West Coast of Scotland,,Neuston net,Medium
0.815927,pieces/m3,39.6665,18.366333,2013-05-16,Atlantic Ocean,Mediterranean Sea,Ionian Sea,Neuston net,Medium
0.666079,pieces/m3,-29.8994,-97.9295,2011-04-03,Pacific Ocean,,,Neuston net,Medium
0.0096,pieces/m3,20.22,-70.42,1992-02-29,Atlantic Ocean,,,Neuston net,Medium
1.341711,pieces/m3,43.032833,6.193,2016-10-18,Atlantic Ocean,Mediterranean Sea,Western Basin,Manta net,High
0.0072,pieces/m3,17.52,-78.16,2003-12-28,Atlantic Ocean,Caribbean Sea,,Neuston net,Medium
0.0,pieces/m3,12.2,-67.43,1996-12-21,Atlantic Ocean,Caribbean Sea,,Neuston net,Very Low
0.0,pieces/m3,12.08,-62.0,1993-12-10,Atlantic Ocean,Caribbean Sea,,Neuston net,Very Low
0.01512,pieces/m3,31.51,-70.29,2005-04-07,Atlantic Ocean,,,Neuston net,Medium
0.04602,pieces/m3,-27.05727,-109.32259,2015-10-29,Pacific Ocean,,,Neuston net,Medium
0.0,pieces/m3,21.42,-142.07,2011-03-08,Pacific Ocean,,,Neuston net,Very Low
0.0,pieces/m3,5.79,-147.72,2004-05-15,Pacific Ocean,,,Neuston net,Very Low
0.0,pieces/m3,10.69,-65.44,2000-12-10,Atlantic Ocean,Caribbean Sea,,Neuston net,Very Low
0.00864,pieces/m3,26.2,-78.47,1993-03-30,Atlantic Ocean,,,Neuston net,Medium
0.030236,pieces/m3,20.59,-72.0,2000-05-21,Atlantic Ocean,,,Neuston net,Medium
0.0,pieces/m3,28.41,-140.21,2008-07-11,Pacific Ocean,,,Neuston net,Very Low
0.0,pieces/m3,9.55,-146.63,2003-04-22,Pacific Ocean,,,Neuston net,Very Low
0.00216,pieces/m3,31.06,-143.46,2009-10-19,Pacific Ocean,,,Neuston net,Low
0.0,pieces/m3,49.625417,-142.804583,2019-03-07,Pacific Ocean,,,Neuston net,Very Low
0.017,pieces/m3,14.55,-59.0,2014-12-09,Atlantic Ocean,,,Grab sample,Medium
1410.437236,pieces/m3,21.526733,-87.37755,2018-05-18,Atlantic Ocean,Gulf of Mexico,,PVC cylinder,Medium
0.00216,pieces/m3,24.18,-81.8,2001-03-20,Atlantic Ocean,,,Neuston net,Low
0.0,pieces/m3,36.44,-75.5,2008-05-21,Atlantic Ocean,,,Neuston net,Very Low
0.043196,pieces/m3,37.83,-63.73,1989-10-18,Atlantic Ocean,,,Neuston net,Medium
0.021416,pieces/m3,58.967167,-3.523167,2014-01-13,Atlantic Ocean,,,Neuston net,Medium
0.371333,pieces/m3,41.575135,2.553135,2021-01-30,Atlantic Ocean,Mediterranean Sea,Balearic Sea,Manta net,Medium
0.001,pieces/m3,29.983,-144.933,1973-02-14,Pacific Ocean,,,Neuston net,Low
0.0,pieces/m3,16.3,-78.8,1998-12-20,Atlantic Ocean,Caribbean Sea,,Neuston net,Very Low
0.005184,pieces/m3,14.17,-66.37,1994-12-18,Atlantic Ocean,Caribbean Sea,,Neuston net,Medium
0.00432,pieces/m3,20.15,-59.66,1998-11-01,Atlantic Ocean,,,Neuston net,Low
0.0,pieces/m3,43.26,-66.17,1992-05-25,Atlantic Ocean,,,Neuston net,Very Low
4.703,pieces/m3,35.9828,-139.7593,2009-08-13,Pacific Ocean,,,Manta net,High
0.0,pieces/m3,42.43,-70.43,2002-07-15,Atlantic Ocean,Stellwagen Bank National Marine Sanctuary,,Neuston net,Very Low
0.007937,pieces/m3,57.777833,-2.864,2019-01-18,Atlantic Ocean,North Sea,,Neuston net,Medium
0.064796,pieces/m3,23.16,-71.29,2006-02-17,Atlantic Ocean,,,Neuston net,Medium
0.064796,pieces/m3,35.4,-65.87,1994-05-24,Atlantic Ocean,,,Neuston net,Medium
0.267825,pieces/m3,36.429167,-4.747,2014-06-30,Atlantic Ocean,Mediterranean Sea,Alboran Sea,Manta net,Medium
0.0,pieces/m3,44.2,-64.07,2001-08-12,Atlantic Ocean,,,Neuston net,Very Low
0.276349,pieces/m3,38.641,-142.2665,2007-09-20,Pacific Ocean,,,Neuston net,Medium
0.037,pieces/m3,16.2418,-48.6233,2014-11-29,Atlantic Ocean,,,Grab sample,Medium
49360.0,pieces/m3,28.152519,-16.43179,2019-07-09,Atlantic Ocean,,,Stainless steel spoon,Very High
0.195333,pieces/m3,41.373055,2.191604,2020-11-11,Atlantic Ocean,Mediterranean Sea,Balearic Sea,Manta net,Medium
0.078947,pieces/m3,43.253077,5.361748,2018-10-17,Atlantic Ocean,Mediterranean Sea,Western Basin,Manta net,Medium
0.0,pieces/m3,26.729392,-111.906818,2018-07-11,Pacific Ocean,Gulf of California,,PVC cylinder,Very Low
0.0,pieces/m3,30.93,-73.48,2000-04-07,Atlantic Ocean,,,Neuston net,Very Low
0.0,pieces/m3,42.53,-70.51,2007-08-01,Atlantic Ocean,Stellwagen Bank National Marine Sanctuary,,Neuston net,Very Low
0.0,pieces/m3,58.416333,-5.322667,2018-01-12,Atlantic Ocean,Inner Seas off the West Coast of Scotland,,Neuston net,Very Low
0.006,pieces/m3,24.2567,-20.63,2014-11-27,Atlantic Ocean,,,Grab sample,Medium
0.003324,pieces/m3,27.33,-142.18,2008-12-20,Pacific Ocean,,,Neuston net,Low
3.692509,pieces/m3,33.663333,-141.171667,2019-12-03,Pacific Ocean,,,Manta net,High
0.020736,pieces/m3,15.35,-72.53,1995-12-23,Atlantic Ocean,Caribbean Sea,,Neuston net,Medium
0.0,pieces/m3,13.27,-61.72,2002-12-13,Atlantic Ocean,Caribbean Sea,,Neuston net,Very Low
0.0,pieces/m3,20.3828,-86.8746,2014-02-04,Atlantic Ocean,Caribbean Sea,,Grab sample,Very Low
0.0,pieces/m3,28.9,-69.57,1992-05-02,Atlantic Ocean,,,Neuston net,Very Low
0.02,pieces/m3,31.68,-64.67,1991-05-15,Atlantic Ocean,,,Neuston net,Medium
0.010299,pieces/m3,57.047,-2.026833,2018-01-15,Atlantic Ocean,North Sea,,Neuston net,Medium
5.982011,pieces/m3,31.00334,-143.2895,2015-08-10,Pacific Ocean,,,Manta net,High
0.0,pieces/m3,14.94,-65.03,2000-12-04,Atlantic Ocean,Caribbean Sea,,Neuston net,Very Low
0.0,pieces/m3,19.57,-59.48,1992-11-01,Atlantic Ocean,,,Neuston net,Very Low
2820.874471,pieces/m3,22.375112,-105.68474,2018-06-11,Pacific Ocean,,,PVC cylinder,Medium
0.0,pieces/m3,24.91,-74.4,1990-04-24,Atlantic Ocean,,,Neuston net,Very Low
0.00216,pieces/m3,19.62,-146.5,2008-05-25,Pacific Ocean,,,Neuston net,Low
0.0,pieces/m3,30.017,-145.033,1973-02-14,Pacific Ocean,,,Neuston net,Very Low
15.049329,pieces/m3,31.796333,-143.933667,2019-12-02,Pacific Ocean,,,Manta net,Very High
0.0,pieces/m3,-14.7732,-38.9879,2015-07-25,Atlantic Ocean,,,Grab sample,Very Low
0.00216,pieces/m3,18.27,-64.47,1997-12-05,Atlantic Ocean,Caribbean Sea,,Neuston net,Low
1410.437236,pieces/m3,27.916643,-110.775325,2018-06-19,Pacific Ocean,Gulf of California,,PVC cylinder,Medium
0.019,pieces/m3,26.6839,-77.173,2015-03-17,Atlantic Ocean,,,Grab sample,Medium
0.029696,pieces/m3,25.58,-75.0,1991-04-26,Atlantic Ocean,,,Neuston net,Medium
0.00432,pieces/m3,41.63,-63.53,1996-07-07,Atlantic Ocean,,,Neuston net,Low
0.0,pieces/m3,43.14,-69.57,1997-07-04,Atlantic Ocean,,,Neuston net,Very Low
0.466447,pieces/m3,40.666667,2.538333,2014-08-26,Atlantic Ocean,Mediterranean Sea,Balearic Sea,Manta net,Medium
0.0,pieces/m3,33.08,-147.02,2008-03-09,Pacific Ocean,,,Neuston net,Very Low
0.0,pieces/m3,15.4,-59.36,2005-11-02,Atlantic Ocean,,,Neuston net,Very Low
0.0,pieces/m3,20.79,-60.83,2001-04-21,Atlantic Ocean,,,Neuston net,Very Low
0.099189,pieces/m3,56.138,-4.895167,2018-10-21,Atlantic Ocean,Inner Seas off the West Coast of Scotland,,Neuston net,Medium
0.918063,pieces/m3,36.716517,2.788723,2018-01-28,Atlantic Ocean,Mediterranean Sea,Western Basin,Manta net,Medium
0.0,pieces/m3,3.48,-143.62,2012-04-13,Pacific Ocean,,,Neuston net,Very Low
1.611358,pieces/m3,36.5084,-145.0356,2007-09-22,Pacific Ocean,,,Neuston net,High
0.01296,pieces/m3,18.78,-77.82,2002-04-16,Atlantic Ocean,Caribbean Sea,,Neuston net,Medium
0.005,pieces/m3,19.7333,-43.1167,2014-12-03,Atlantic Ocean,,,Grab sample,Medium
0.0,pieces/m3,27.8589,-82.4686,2017-05-08,Atlantic Ocean,Gulf of Mexico,Tampa Bay,Van Dorn sampler,Very Low
0.0,pieces/m3,21.42,-142.07,2012-02-20,Pacific Ocean,,,Neuston net,Very Low
2.471,pieces/m3,30.6528,-140.6128,2010-10-23,Pacific Ocean,,,Manta net,High
0.0,pieces/m3,20.18,-69.92,1992-12-23,Atlantic Ocean,,,Neuston net,Very Low
0.0,pieces/m3,38.51,-72.17,2000-10-18,Atlantic Ocean,,,Neuston net,Very Low
0.0,pieces/m3,39.94,-71.2,2008-09-01,Atlantic Ocean,,,Neuston net,Very Low
0.0,pieces/m3,54.690667,-4.212167,2021-09-11,Atlantic Ocean,Irish Sea and St. George's Channel,,Neuston net,Very Low
0.0,pieces/m3,16.87,-77.07,2000-12-22,Atlantic Ocean,Caribbean Sea,,Neuston net,Very Low
0.00508,pieces/m3,17.28,-79.45,1992-03-08,Atlantic Ocean,Caribbean Sea,,Neuston net,Medium
0.0,pieces/m3,17.25,-80.3,1996-02-26,Atlantic Ocean,Caribbean Sea,,Neuston net,Very Low
0.01296,pieces/m3,12.98,-61.5,1999-12-06,Atlantic Ocean,Caribbean Sea,,Neuston net,Medium
0.034888,pieces/m3,36.31,-64.8,2007-10-16,Atlantic Ocean,,,Neuston net,Medium
0.047516,pieces/m3,40.92,-70.63,2006-06-22,Atlantic Ocean,,,Neuston net,Medium
0.094325,pieces/m3,56.303833,-2.5265,2018-01-05,Atlantic Ocean,North Sea,,Neuston net,Medium
3.184928,pieces/m3,30.000033,-137.3055,2015-08-04,Pacific Ocean,,,Manta net,High
0.197876,pieces/m3,38.504,1.319167,2018-06-13,Atlantic Ocean,Mediterranean Sea,Western Basin,Manta net,Medium
988.0,pieces/m3,0.628781,-46.6203,2018-10-18,Atlantic Ocean,,,Aluminum bucket,Very High
0.00216,pieces/m3,17.33,-77.64,2000-03-03,Atlantic Ocean,Caribbean Sea,,Neuston net,Low
0.009,pieces/m3,18.97,-85.53,2001-03-12,Atlantic Ocean,Caribbean Sea,,Neuston net,Medium
0.0,pieces/m3,15.8,-65.3,1989-12-15,Atlantic Ocean,Caribbean Sea,,Neuston net,Very Low
0.0072,pieces/m3,26.34,-79.09,2006-03-28,Atlantic Ocean,,,Neuston net,Medium
0.848419,pieces/m3,25.1705,-32.33525,2019-05-04,Atlantic Ocean,,,Manta net,Medium
0.00432,pieces/m3,40.71,-70.08,2007-07-07,Atlantic Ocean,,,Neuston net,Low
3.379847,pieces/m3,35.7633,-138.5103,2008-02-14,Pacific Ocean,,,Neuston net,High
0.0,pieces/m3,19.51,-144.23,2009-06-26,Pacific Ocean,,,Neuston net,Very Low
0.0,pieces/m3,-20.1871,-70.1806,2015-12-30,Pacific Ocean,,,Grab sample,Very Low
2000.0,pieces/m3,27.729,-82.4987,2016-06-20,Atlantic Ocean,Gulf of Mexico,Tampa Bay,Van Dorn sampler,Very High
0.26134,pieces/m3,26.67,-59.82,1998-10-27,Atlantic Ocean,,,Neuston net,Medium
2115.655853,pieces/m3,32.232574,-116.926193,2018-06-29,Pacific Ocean,,,PVC cylinder,Medium
0.0144,pieces/m3,32.55,-62.74,1996-10-26,Atlantic Ocean,,,Neuston net,Medium
0.038876,pieces/m3,34.12,-65.28,1997-10-24,Atlantic Ocean,,,Neuston net,Medium
0.002,pieces/m3,46.4553,-63.2936,2015-06-10,Atlantic Ocean,Gulf of St. Lawrence,,Grab sample,Low
0.476,pieces/m3,34.0573,-141.3898,2009-08-15,Pacific Ocean,,,Manta net,Medium
0.00432,pieces/m3,24.57,-80.62,1996-05-07,Atlantic Ocean,,,Neuston net,Low
0.027538,pieces/m3,57.630167,-1.7055,2016-01-17,Atlantic Ocean,North Sea,,Neuston net,Medium
0.0,pieces/m3,1.09,-126.58,2002-12-21,Pacific Ocean,,,Neuston net,Very Low
0.918348,pieces/m3,29.00774,-137.451,2015-07-29,Pacific Ocean,,,Manta net,Medium
0.55322,pieces/m3,43.5275,6.9827,2013-07-28,Atlantic Ocean,Mediterranean Sea,Western Basin,Manta net,Medium
0.0,pieces/m3,16.5,-76.25,1997-12-22,Atlantic Ocean,Caribbean Sea,,Neuston net,Very Low
0.0,pieces/m3,27.9687,-82.5621,2016-08-01,Atlantic Ocean,Gulf of Mexico,Tampa Bay,Van Dorn sampler,Very Low
0.0,pieces/m3,31.82,-79.12,1996-05-11,Atlantic Ocean,,,Neuston net,Very Low
0.0,pieces/m3,56.5275,-5.8305,2022-01-10,Atlantic Ocean,Inner Seas off the West Coast of Scotland,,Neuston net,Very Low
1.859711,pieces/m3,39.005,0.77834,2014-10-28,Atlantic Ocean,Mediterranean Sea,Balearic Sea,Manta net,High
0.0,pieces/m3,12.9,-70.12,1996-12-17,Atlantic Ocean,Caribbean Sea,,Neuston net,Very Low
0.00216,pieces/m3,18.64,-64.56,2003-12-01,Atlantic Ocean,Caribbean Sea,,Neuston net,Low
0.0,pieces/m3,18.3031,-64.2331,2016-01-10,Atlantic Ocean,Caribbean Sea,,Grab sample,Very Low
0.0,pieces/m3,15.51,-60.35,1996-11-11,Atlantic Ocean,,,Neuston net,Very Low
0.0,pieces/m3,15.07,-58.31,2007-10-31,Atlantic Ocean,,,Neuston net,Very Low
0.01296,pieces/m3,36.7,-65.03,1999-10-23,Atlantic Ocean,,,Neuston net,Medium
0.00648,pieces/m3,41.16,-70.98,1997-07-04,Atlantic Ocean,,,Neuston net,Medium
0.01728,pieces/m3,41.6,-66.48,1989-07-21,Atlantic Ocean,,,Neuston net,Medium
0.469528,pieces/m3,38.071667,-26.491667,2013-10-03,Atlantic Ocean,,,Manta net,Medium
0.0,pieces/m3,54.05,-135.29,2002-07-08,Pacific Ocean,,,Neuston net,Very Low
0.6,pieces/m3,-1.0,-86.0,2017-10-08,Pacific Ocean,,,Plankton net,Medium
0.01512,pieces/m3,19.85,-78.88,2003-03-02,Atlantic Ocean,Caribbean Sea,,Neuston net,Medium
0.0048,pieces/m3,10.89,-65.43,1999-12-15,Atlantic Ocean,Caribbean Sea,,Neuston net,Low
0.0,pieces/m3,16.74,-62.3,2007-04-28,Atlantic Ocean,Caribbean Sea,,Neuston net,Very Low
0.00216,pieces/m3,15.68,-62.83,1991-02-18,Atlantic Ocean,Caribbean Sea,,Neuston net,Low
0.045356,pieces/m3,19.85,-60.53,2000-04-26,Atlantic Ocean,,,Neuston net,Medium
0.097,pieces/m3,32.4129,-119.961,2009-08-03,Pacific Ocean,,,Manta net,Medium
0.0,pieces/m3,40.62,-71.52,1993-10-15,Atlantic Ocean,,,Neuston net,Very Low
0.0,pieces/m3,26.27,-79.03,1994-03-26,Atlantic Ocean,,,Neuston net,Very Low
0.00432,pieces/m3,26.17,-79.31,2008-03-30,Atlantic Ocean,,,Neuston net,Low
0.0096,pieces/m3,24.44,-82.89,2001-01-30,Atlantic Ocean,,,Neuston net,Medium
0.069188,pieces/m3,24.67,-75.56,1999-02-16,Atlantic Ocean,,,Neuston net,Medium
0.00864,pieces/m3,21.4,-59.45,2001-10-29,Atlantic Ocean,,,Neuston net,Medium
0.003,pieces/m3,34.967,-128.983,1972-11-12,Pacific Ocean,,,Neuston net,Low
8.049147,pieces/m3,31.62,-144.34,2019-07-13,Pacific Ocean,,,Manta net,High
0.103672,pieces/m3,26.74,-64.47,2005-05-15,Atlantic Ocean,,,Neuston net,Medium
0.00216,pieces/m3,33.38,-64.03,1994-10-18,Atlantic Ocean,,,Neuston net,Low
0.0,pieces/m3,40.95,-70.63,1992-10-15,Atlantic Ocean,,,Neuston net,Very Low
0.004919,pieces/m3,35.171667,-9.4025,2018-11-02,Atlantic Ocean,,,Manta net,Low
0.0,pieces/m3,29.98,-140.0,2004-12-31,Pacific Ocean,,,Neuston net,Very Low
9.238534,pieces/m3,33.3579,-133.4494,2018-10-07,Pacific Ocean,,,Manta net,High
0.0,pieces/m3,16.67,-80.97,1998-04-15,Atlantic Ocean,Caribbean Sea,,Neuston net,Very Low
0.00216,pieces/m3,10.75,-65.8,1991-12-06,Atlantic Ocean,Caribbean Sea,,Neuston net,Low
0.0024,pieces/m3,17.38,-66.73,2006-12-07,Atlantic Ocean,Caribbean Sea,,Neuston net,Low
0.0,pieces/m3,16.07,-63.2,1995-12-07,Atlantic Ocean,Caribbean Sea,,Neuston net,Very Low
0.0,pieces/m3,28.04,-140.48,2011-10-12,Pacific Ocean,,,Neuston net,Very Low
2.964015,pieces/m3,42.1665,16.166667,2013-05-09,Atlantic Ocean,Mediterranean Sea,Adriatic Sea,Neuston net,High
0.0,pieces/m3,23.2,-74.45,1994-02-19,Atlantic Ocean,,,Neuston net,Very Low
0.021,pieces/m3,30.4502,-64.2169,2015-05-08,Atlantic Ocean,,,Grab sample,Medium
0.011,pieces/m3,20.3743,-26.7,2014-11-29,Atlantic Ocean,,,Grab sample,Medium
0.010796,pieces/m3,38.08,-68.59,2000-10-20,Atlantic Ocean,,,Neuston net,Medium
0.017672,pieces/m3,34.68,-61.33,2002-10-23,Atlantic Ocean,,,Neuston net,Medium
0.0,pieces/m3,58.0805,-6.171667,2020-01-09,Atlantic Ocean,Inner Seas off the West Coast of Scotland,,Neuston net,Very Low
0.0,pieces/m3,17.810561,-101.748865,2018-06-02,Pacific Ocean,,,PVC cylinder,Very Low
0.0,pieces/m3,17.47,-70.87,1997-03-04,Atlantic Ocean,Caribbean Sea,,Neuston net,Very Low
0.016196,pieces/m3,18.08,-67.48,1997-03-01,Atlantic Ocean,Caribbean Sea,,Neuston net,Medium
0.028076,pieces/m3,31.96,-65.11,2001-05-22,Atlantic Ocean,,,Neuston net,Medium
0.0364,pieces/m3,35.92,-59.23,2005-10-21,Atlantic Ocean,,,Neuston net,Medium
0.0,pieces/m3,55.475,-4.751,2014-11-17,Atlantic Ocean,Inner Seas off the West Coast of Scotland,,Neuston net,Very Low
5.623906,pieces/m3,-25.8243,-10.2767,2011-01-18,Atlantic Ocean,,,Neuston net,High
